DateName,Date,Name,Session Type,Time,TD,Max Speed,MPM,HSD,Sprint Distance,Session RPE
43133Athlete 15,2/2/2018,Athlete 15,Conditioning,48,6482,8,135,1113,343,3
43133Athlete 19,2/2/2018,Athlete 19,Conditioning,48,6482,7,135,1113,343,5
43133Athlete 23,2/2/2018,Athlete 23,Conditioning,48,6482,7,135,1113,343,8
43133Athlete 26,2/2/2018,Athlete 26,Conditioning,48,6482,9,135,1113,343,4
43133Athlete 30,2/2/2018,Athlete 30,Conditioning,48,6482,9,135,1113,343,5
43133Athlete 02,2/2/2018,Athlete 02,Conditioning,94,6865,9,73,995,418,2
43133Athlete 06,2/2/2018,Athlete 06,Conditioning,94,6865,6,73,995,418,3
43133Athlete 11,2/2/2018,Athlete 11,Conditioning,94,6865,9,73,995,418,7
43133Athlete 14,2/2/2018,Athlete 14,Conditioning,90,6972,9,77,1429,727,3
43133Athlete 18,2/2/2018,Athlete 18,Conditioning,90,6972,8,77,1429,727,8
43133Athlete 22,2/2/2018,Athlete 22,Conditioning,90,6972,6,77,1429,727,8
43133Athlete 25,2/2/2018,Athlete 25,Conditioning,90,6972,8,77,1429,727,3
43133Athlete 29,2/2/2018,Athlete 29,Conditioning,90,6972,6,77,1429,727,3
43133Athlete 33,2/2/2018,Athlete 33,Conditioning,90,6972,6,77,1429,727,4
43133Athlete 08,2/2/2018,Athlete 08,Conditioning,76,7203,7,95,930,165,9
43133Athlete 39,2/2/2018,Athlete 39,Conditioning,85,7474,8,88,1582,730,9
43133Athlete 38,2/2/2018,Athlete 38,Conditioning,75,7905,7,105,2187,769,7
43133Athlete 02,2/2/2018,Athlete 02,Conditioning,62,587,9,9,73,18,9
43133Athlete 05,2/2/2018,Athlete 05,Conditioning,62,587,7,9,73,18,8
43133Athlete 12,2/2/2018,Athlete 12,Conditioning,62,587,6,9,73,18,2
43133Athlete 38,2/2/2018,Athlete 38,Conditioning,90,2519,9,28,67,21,6
43133Athlete 10,2/2/2018,Athlete 10,Conditioning,53,2783,6,53,88,43,7
43134Athlete 19,2/3/2018,Athlete 19,Tactical,46,3752,9,82,246,103,8
43134Athlete 29,2/3/2018,Athlete 29,Tactical,46,3752,6,82,246,103,6
43134Athlete 16,2/3/2018,Athlete 16,Tactical,52,4569,7,88,979,286,2
43134Athlete 26,2/3/2018,Athlete 26,Tactical,52,4569,8,88,979,286,7
43134Athlete 03,2/3/2018,Athlete 03,Tactical,74,4808,7,65,434,146,6
43134Athlete 06,2/3/2018,Athlete 06,Tactical,74,4808,8,65,434,146,7
43134Athlete 07,2/3/2018,Athlete 07,Tactical,86,5086,8,59,1294,630,5
43134Athlete 01,2/3/2018,Athlete 01,Tactical,59,5410,7,92,751,409,7
43134Athlete 04,2/3/2018,Athlete 04,Tactical,59,5410,9,92,751,409,7
43134Athlete 11,2/3/2018,Athlete 11,Tactical,59,5410,7,92,751,409,4
43134Athlete 35,2/3/2018,Athlete 35,Tactical,72,5543,8,77,1720,1169,8
43134Athlete 34,2/3/2018,Athlete 34,Tactical,61,5897,6,97,399,38,2
43134Athlete 15,2/3/2018,Athlete 15,Tactical,97,6379,7,66,585,178,4
43134Athlete 22,2/3/2018,Athlete 22,Tactical,97,6379,7,66,585,178,2
43134Athlete 25,2/3/2018,Athlete 25,Tactical,97,6379,6,66,585,178,8
43134Athlete 33,2/3/2018,Athlete 33,Tactical,99,6662,6,67,936,229,5
43134Athlete 40,2/3/2018,Athlete 40,Tactical,99,6662,9,67,936,229,2
43134Athlete 14,2/3/2018,Athlete 14,Tactical,79,6720,8,85,1367,389,2
43134Athlete 21,2/3/2018,Athlete 21,Tactical,79,6720,8,85,1367,389,7
43134Athlete 24,2/3/2018,Athlete 24,Tactical,79,6720,7,85,1367,389,9
43134Athlete 31,2/3/2018,Athlete 31,Tactical,79,6720,7,85,1367,389,7
43134Athlete 13,2/3/2018,Athlete 13,Tactical,59,6794,6,115,953,436,8
43134Athlete 20,2/3/2018,Athlete 20,Tactical,59,6794,6,115,953,436,5
43134Athlete 23,2/3/2018,Athlete 23,Tactical,59,6794,7,115,953,436,9
43134Athlete 30,2/3/2018,Athlete 30,Tactical,59,6794,9,115,953,436,6
43134Athlete 37,2/3/2018,Athlete 37,Tactical,98,6845,6,70,992,109,4
43134Athlete 32,2/3/2018,Athlete 32,Tactical,48,6978,6,145,1597,1007,7
43134Athlete 39,2/3/2018,Athlete 39,Tactical,48,6978,6,145,1597,1007,6
43134Athlete 09,2/3/2018,Athlete 09,Tactical,85,7474,7,88,1582,730,4
43134Athlete 17,2/3/2018,Athlete 17,Tactical,73,7576,9,104,1745,662,2
43134Athlete 27,2/3/2018,Athlete 27,Tactical,73,7576,9,104,1745,662,9
43134Athlete 08,2/3/2018,Athlete 08,Tactical,75,7905,9,105,2187,769,2
43134Athlete 18,2/3/2018,Athlete 18,Tactical,48,7911,6,165,2136,684,8
43134Athlete 28,2/3/2018,Athlete 28,Tactical,48,7911,6,165,2136,684,7
43134Athlete 36,2/3/2018,Athlete 36,Tactical,83,8527,6,103,1552,614,4
43134Athlete 08,2/3/2018,Athlete 08,Tactical,90,2519,6,28,67,21,4
43134Athlete 17,2/3/2018,Athlete 17,Tactical,82,3036,9,37,166,58,4
43134Athlete 27,2/3/2018,Athlete 27,Tactical,82,3036,6,37,166,58,8
43134Athlete 30,2/3/2018,Athlete 30,Tactical,63,3117,9,49,317,99,7
43134Athlete 37,2/3/2018,Athlete 37,Tactical,63,3117,9,49,317,99,2
43135Athlete 40,2/4/2018,Athlete 40,Match,63,3117,9,49,317,99,2
43135Athlete 36,2/4/2018,Athlete 36,Match,53,3570,6,67,140,30,4
43135Athlete 11,2/4/2018,Athlete 11,Match,50,3644,8,73,577,181,3
43135Athlete 18,2/4/2018,Athlete 18,Match,50,3644,8,73,577,181,3
43135Athlete 21,2/4/2018,Athlete 21,Match,50,3644,8,73,577,181,7
43135Athlete 28,2/4/2018,Athlete 28,Match,50,3644,9,73,577,181,9
43135Athlete 32,2/4/2018,Athlete 32,Match,86,5292,8,62,444,116,6
43135Athlete 39,2/4/2018,Athlete 39,Match,86,5292,7,62,444,116,3
43135Athlete 13,2/4/2018,Athlete 13,Match,93,5386,8,58,698,329,7
43135Athlete 20,2/4/2018,Athlete 20,Match,93,5386,8,58,698,329,5
43135Athlete 23,2/4/2018,Athlete 23,Match,93,5386,6,58,698,329,2
43135Athlete 05,2/4/2018,Athlete 05,Match,72,5543,8,77,1720,1169,7
43135Athlete 01,2/4/2018,Athlete 01,Match,61,5897,8,97,399,38,5
43135Athlete 04,2/4/2018,Athlete 04,Match,61,5897,9,97,399,38,6
43135Athlete 33,2/4/2018,Athlete 33,Match,92,5950,6,65,1918,1273,3
43135Athlete 35,2/4/2018,Athlete 35,Match,85,5981,8,70,1703,514,5
43135Athlete 12,2/4/2018,Athlete 12,Match,89,6023,9,68,524,90,2
43135Athlete 19,2/4/2018,Athlete 19,Match,89,6023,7,68,524,90,8
43135Athlete 22,2/4/2018,Athlete 22,Match,89,6023,6,68,524,90,5
43135Athlete 29,2/4/2018,Athlete 29,Match,89,6023,6,68,524,90,6
43135Athlete 14,2/4/2018,Athlete 14,Match,60,6317,7,105,2027,1368,2
43135Athlete 24,2/4/2018,Athlete 24,Match,60,6317,9,105,2027,1368,6
43135Athlete 03,2/4/2018,Athlete 03,Match,99,6662,7,67,936,229,8
43135Athlete 10,2/4/2018,Athlete 10,Match,99,6662,6,67,936,229,3
43135Athlete 31,2/4/2018,Athlete 31,Match,98,6694,6,68,1442,349,7
43135Athlete 38,2/4/2018,Athlete 38,Match,98,6694,6,68,1442,349,6
43135Athlete 07,2/4/2018,Athlete 07,Match,98,6845,6,70,992,109,7
43135Athlete 02,2/4/2018,Athlete 02,Match,48,6978,8,145,1597,1007,2
43135Athlete 09,2/4/2018,Athlete 09,Match,48,6978,7,145,1597,1007,8
43135Athlete 34,2/4/2018,Athlete 34,Match,52,7766,9,149,1585,470,9
43135Athlete 16,2/4/2018,Athlete 16,Match,82,7828,9,95,2294,730,9
43135Athlete 26,2/4/2018,Athlete 26,Match,82,7828,6,95,2294,730,2
43135Athlete 15,2/4/2018,Athlete 15,Match,95,8145,9,86,1569,462,7
43135Athlete 25,2/4/2018,Athlete 25,Match,95,8145,7,86,1569,462,9
43135Athlete 06,2/4/2018,Athlete 06,Match,83,8527,7,103,1552,614,3
43135Athlete 31,2/4/2018,Athlete 31,Match,59,791,6,13,15,0,4
43135Athlete 15,2/4/2018,Athlete 15,Match,75,2536,6,34,32,15,8
43135Athlete 25,2/4/2018,Athlete 25,Match,75,2536,7,34,32,15,6
43135Athlete 07,2/4/2018,Athlete 07,Match,63,3117,8,49,317,99,3
43135Athlete 34,2/4/2018,Athlete 34,Match,64,3175,9,50,41,24,5
43136Athlete 28,2/5/2018,Athlete 28,Technical,50,3342,8,67,452,130,3
43136Athlete 35,2/5/2018,Athlete 35,Technical,50,3342,6,67,452,130,3
43136Athlete 38,2/5/2018,Athlete 38,Technical,50,3342,9,67,452,130,4
43136Athlete 06,2/5/2018,Athlete 06,Technical,53,3570,7,67,140,30,8
43136Athlete 12,2/5/2018,Athlete 12,Technical,67,4789,6,71,439,130,7
43136Athlete 22,2/5/2018,Athlete 22,Technical,67,4789,8,71,439,130,4
43136Athlete 09,2/5/2018,Athlete 09,Technical,59,5084,8,86,1103,622,5
43136Athlete 16,2/5/2018,Athlete 16,Technical,59,5084,9,86,1103,622,3
43136Athlete 19,2/5/2018,Athlete 19,Technical,59,5084,8,86,1103,622,4
43136Athlete 26,2/5/2018,Athlete 26,Technical,59,5084,9,86,1103,622,6
43136Athlete 02,2/5/2018,Athlete 02,Technical,86,5292,6,62,444,116,2
43136Athlete 11,2/5/2018,Athlete 11,Technical,59,5609,8,95,580,139,4
43136Athlete 18,2/5/2018,Athlete 18,Technical,59,5609,7,95,580,139,6
43136Athlete 21,2/5/2018,Athlete 21,Technical,59,5609,9,95,580,139,7
43136Athlete 03,2/5/2018,Athlete 03,Technical,92,5950,7,65,1918,1273,5
43136Athlete 29,2/5/2018,Athlete 29,Technical,64,5952,8,93,754,231,5
43136Athlete 36,2/5/2018,Athlete 36,Technical,64,5952,8,93,754,231,9
43136Athlete 39,2/5/2018,Athlete 39,Technical,64,5952,8,93,754,231,8
43136Athlete 05,2/5/2018,Athlete 05,Technical,85,5981,6,70,1703,514,3
43136Athlete 30,2/5/2018,Athlete 30,Technical,77,6076,9,79,1025,372,4
43136Athlete 37,2/5/2018,Athlete 37,Technical,77,6076,6,79,1025,372,2
43136Athlete 40,2/5/2018,Athlete 40,Technical,77,6076,9,79,1025,372,2
43136Athlete 01,2/5/2018,Athlete 01,Technical,98,6694,6,68,1442,349,7
43136Athlete 08,2/5/2018,Athlete 08,Technical,98,6694,9,68,1442,349,7
43136Athlete 10,2/5/2018,Athlete 10,Technical,59,6728,9,114,619,102,2
43136Athlete 17,2/5/2018,Athlete 17,Technical,59,6728,7,114,619,102,8
43136Athlete 20,2/5/2018,Athlete 20,Technical,59,6728,9,114,619,102,8
43136Athlete 27,2/5/2018,Athlete 27,Technical,59,6728,9,114,619,102,5
43136Athlete 14,2/5/2018,Athlete 14,Technical,70,7092,8,101,1225,270,7
43136Athlete 24,2/5/2018,Athlete 24,Technical,70,7092,8,101,1225,270,4
43136Athlete 32,2/5/2018,Athlete 32,Technical,46,7297,6,159,1746,733,8
43136Athlete 33,2/5/2018,Athlete 33,Technical,61,7568,8,124,2176,792,3
43136Athlete 04,2/5/2018,Athlete 04,Technical,52,7766,6,149,1585,470,2
43136Athlete 13,2/5/2018,Athlete 13,Technical,87,8364,7,96,1618,632,5
43136Athlete 23,2/5/2018,Athlete 23,Technical,87,8364,9,96,1618,632,8
43136Athlete 01,2/5/2018,Athlete 01,Technical,59,791,7,13,15,0,4
43136Athlete 26,2/5/2018,Athlete 26,Technical,89,2465,7,28,241,64,2
43136Athlete 33,2/5/2018,Athlete 33,Technical,89,2465,6,28,241,64,4
43136Athlete 36,2/5/2018,Athlete 36,Technical,89,2465,8,28,241,64,6
43136Athlete 32,2/5/2018,Athlete 32,Technical,66,2689,6,41,75,36,3
43137Athlete 13,2/6/2018,Athlete 13,Technical,78,3092,6,40,64,33,6
43137Athlete 23,2/6/2018,Athlete 23,Technical,78,3092,8,40,64,33,7
43137Athlete 04,2/6/2018,Athlete 04,Technical,64,3175,9,50,41,24,3
43137Athlete 05,2/6/2018,Athlete 05,Technical,50,3342,6,67,452,130,9
43137Athlete 29,2/6/2018,Athlete 29,Technical,75,3447,7,46,881,461,9
43137Athlete 39,2/6/2018,Athlete 39,Technical,75,3447,7,46,881,461,8
43137Athlete 30,2/6/2018,Athlete 30,Technical,57,3505,8,61,428,166,7
43137Athlete 40,2/6/2018,Athlete 40,Technical,57,3505,8,61,428,166,3
43137Athlete 07,2/6/2018,Athlete 07,Technical,46,3603,8,78,396,91,4
43137Athlete 14,2/6/2018,Athlete 14,Technical,46,3603,6,78,396,91,9
43137Athlete 17,2/6/2018,Athlete 17,Technical,46,3603,8,78,396,91,5
43137Athlete 24,2/6/2018,Athlete 24,Technical,46,3603,9,78,396,91,7
43137Athlete 11,2/6/2018,Athlete 11,Technical,65,4901,8,75,1140,600,8
43137Athlete 21,2/6/2018,Athlete 21,Technical,65,4901,6,75,1140,600,2
43137Athlete 09,2/6/2018,Athlete 09,Technical,78,5647,6,72,453,188,5
43137Athlete 16,2/6/2018,Athlete 16,Technical,78,5647,7,72,453,188,7
43137Athlete 19,2/6/2018,Athlete 19,Technical,78,5647,8,72,453,188,8
43137Athlete 06,2/6/2018,Athlete 06,Technical,64,5952,6,93,754,231,4
43137Athlete 10,2/6/2018,Athlete 10,Technical,71,6035,7,85,1795,1183,6
43137Athlete 20,2/6/2018,Athlete 20,Technical,71,6035,9,85,1795,1183,3
43137Athlete 08,2/6/2018,Athlete 08,Technical,49,6554,6,134,1128,240,9
43137Athlete 15,2/6/2018,Athlete 15,Technical,49,6554,9,134,1128,240,4
43137Athlete 18,2/6/2018,Athlete 18,Technical,49,6554,8,134,1128,240,3
43137Athlete 25,2/6/2018,Athlete 25,Technical,49,6554,9,134,1128,240,6
43137Athlete 12,2/6/2018,Athlete 12,Technical,65,6708,9,103,814,98,5
43137Athlete 22,2/6/2018,Athlete 22,Technical,65,6708,8,103,814,98,9
43137Athlete 28,2/6/2018,Athlete 28,Technical,61,6767,7,111,1058,407,8
43137Athlete 35,2/6/2018,Athlete 35,Technical,61,6767,9,111,1058,407,9
43137Athlete 38,2/6/2018,Athlete 38,Technical,61,6767,6,111,1058,407,7
43137Athlete 27,2/6/2018,Athlete 27,Technical,98,7088,8,72,1564,791,7
43137Athlete 34,2/6/2018,Athlete 34,Technical,98,7088,6,72,1564,791,8
43137Athlete 37,2/6/2018,Athlete 37,Technical,98,7088,9,72,1564,791,5
43137Athlete 02,2/6/2018,Athlete 02,Technical,46,7297,9,159,1746,733,8
43137Athlete 03,2/6/2018,Athlete 03,Technical,61,7568,6,124,2176,792,5
43137Athlete 31,2/6/2018,Athlete 31,Technical,57,7643,6,134,2051,650,3
43137Athlete 03,2/6/2018,Athlete 03,Technical,89,2465,7,28,241,64,7
43137Athlete 30,2/6/2018,Athlete 30,Technical,58,2478,6,43,133,73,2
43137Athlete 40,2/6/2018,Athlete 40,Technical,58,2478,6,43,133,73,6
43137Athlete 02,2/6/2018,Athlete 02,Technical,66,2689,6,41,75,36,5
43137Athlete 11,2/6/2018,Athlete 11,Technical,82,2801,6,34,91,45,7
43138Athlete 21,2/7/2018,Athlete 21,Conditioning,82,2801,9,34,91,45,4
43138Athlete 05,2/7/2018,Athlete 05,Conditioning,48,3367,6,70,560,129,2
43138Athlete 12,2/7/2018,Athlete 12,Conditioning,48,3367,8,70,560,129,5
43138Athlete 15,2/7/2018,Athlete 15,Conditioning,48,3367,8,70,560,129,4
43138Athlete 22,2/7/2018,Athlete 22,Conditioning,48,3367,9,70,560,129,4
43138Athlete 09,2/7/2018,Athlete 09,Conditioning,90,3694,9,41,278,97,3
43138Athlete 19,2/7/2018,Athlete 19,Conditioning,90,3694,6,41,278,97,5
43138Athlete 24,2/7/2018,Athlete 24,Conditioning,76,3811,7,50,889,405,3
43138Athlete 31,2/7/2018,Athlete 31,Conditioning,76,3811,8,50,889,405,4
43138Athlete 34,2/7/2018,Athlete 34,Conditioning,76,3811,8,50,889,405,7
43138Athlete 28,2/7/2018,Athlete 28,Conditioning,53,4705,7,89,1133,542,5
43138Athlete 38,2/7/2018,Athlete 38,Conditioning,53,4705,8,89,1133,542,2
43138Athlete 07,2/7/2018,Athlete 07,Conditioning,91,5280,9,58,1025,552,6
43138Athlete 14,2/7/2018,Athlete 14,Conditioning,91,5280,6,58,1025,552,2
43138Athlete 17,2/7/2018,Athlete 17,Conditioning,91,5280,8,58,1025,552,9
43138Athlete 08,2/7/2018,Athlete 08,Conditioning,85,5331,6,63,1665,1198,2
43138Athlete 18,2/7/2018,Athlete 18,Conditioning,85,5331,8,63,1665,1198,6
43138Athlete 27,2/7/2018,Athlete 27,Conditioning,90,5472,7,61,1859,1278,9
43138Athlete 37,2/7/2018,Athlete 37,Conditioning,90,5472,9,61,1859,1278,3
43138Athlete 26,2/7/2018,Athlete 26,Conditioning,88,6046,7,69,1120,439,2
43138Athlete 33,2/7/2018,Athlete 33,Conditioning,88,6046,8,69,1120,439,8
43138Athlete 36,2/7/2018,Athlete 36,Conditioning,88,6046,6,69,1120,439,3
43138Athlete 06,2/7/2018,Athlete 06,Conditioning,50,6147,6,123,495,55,3
43138Athlete 13,2/7/2018,Athlete 13,Conditioning,50,6147,7,123,495,55,8
43138Athlete 16,2/7/2018,Athlete 16,Conditioning,50,6147,8,123,495,55,4
43138Athlete 23,2/7/2018,Athlete 23,Conditioning,50,6147,8,123,495,55,6
43138Athlete 04,2/7/2018,Athlete 04,Conditioning,98,7088,6,72,1564,791,7
43138Athlete 25,2/7/2018,Athlete 25,Conditioning,94,7190,9,76,1877,821,5
43138Athlete 32,2/7/2018,Athlete 32,Conditioning,94,7190,9,76,1877,821,8
43138Athlete 35,2/7/2018,Athlete 35,Conditioning,94,7190,9,76,1877,821,4
43138Athlete 10,2/7/2018,Athlete 10,Conditioning,76,7281,7,96,2024,509,2
43138Athlete 20,2/7/2018,Athlete 20,Conditioning,76,7281,7,96,2024,509,8
43138Athlete 29,2/7/2018,Athlete 29,Conditioning,67,7304,6,109,1103,96,6
43138Athlete 39,2/7/2018,Athlete 39,Conditioning,67,7304,9,109,1103,96,3
43138Athlete 01,2/7/2018,Athlete 01,Conditioning,57,7643,8,134,2051,650,9
43138Athlete 09,2/7/2018,Athlete 09,Conditioning,45,1762,6,39,67,56,9
43138Athlete 19,2/7/2018,Athlete 19,Conditioning,45,1762,8,39,67,56,8
43138Athlete 03,2/7/2018,Athlete 03,Conditioning,63,2858,7,45,222,31,7
43138Athlete 10,2/7/2018,Athlete 10,Conditioning,63,2858,7,45,222,31,8
43138Athlete 13,2/7/2018,Athlete 13,Conditioning,63,2858,6,45,222,31,7
43139Athlete 20,2/8/2018,Athlete 20,Tactical,63,2858,8,45,222,31,3
43139Athlete 28,2/8/2018,Athlete 28,Tactical,69,3494,6,51,99,30,5
43139Athlete 38,2/8/2018,Athlete 38,Tactical,69,3494,9,51,99,30,8
43139Athlete 01,2/8/2018,Athlete 01,Tactical,76,3811,8,50,889,405,6
43139Athlete 05,2/8/2018,Athlete 05,Tactical,100,4229,7,42,327,60,6
43139Athlete 12,2/8/2018,Athlete 12,Tactical,100,4229,6,42,327,60,9
43139Athlete 15,2/8/2018,Athlete 15,Tactical,100,4229,7,42,327,60,8
43139Athlete 22,2/8/2018,Athlete 22,Tactical,59,4278,8,73,850,374,4
43139Athlete 29,2/8/2018,Athlete 29,Tactical,59,4278,9,73,850,374,8
43139Athlete 32,2/8/2018,Athlete 32,Tactical,59,4278,8,73,850,374,7
43139Athlete 39,2/8/2018,Athlete 39,Tactical,59,4278,6,73,850,374,8
43139Athlete 26,2/8/2018,Athlete 26,Tactical,59,4282,8,73,930,489,9
43139Athlete 36,2/8/2018,Athlete 36,Tactical,59,4282,7,73,930,489,5
43139Athlete 24,2/8/2018,Athlete 24,Tactical,95,4364,7,46,538,171,7
43139Athlete 31,2/8/2018,Athlete 31,Tactical,95,4364,7,46,538,171,7
43139Athlete 34,2/8/2018,Athlete 34,Tactical,95,4364,6,46,538,171,8
43139Athlete 06,2/8/2018,Athlete 06,Tactical,46,4535,6,99,488,175,2
43139Athlete 16,2/8/2018,Athlete 16,Tactical,46,4535,9,99,488,175,7
43139Athlete 07,2/8/2018,Athlete 07,Tactical,57,5385,8,94,1484,867,7
43139Athlete 17,2/8/2018,Athlete 17,Tactical,57,5385,9,94,1484,867,9
43139Athlete 25,2/8/2018,Athlete 25,Tactical,63,5692,6,90,1872,1290,5
43139Athlete 35,2/8/2018,Athlete 35,Tactical,63,5692,9,90,1872,1290,9
43139Athlete 27,2/8/2018,Athlete 27,Tactical,57,6416,8,113,1189,462,9
43139Athlete 37,2/8/2018,Athlete 37,Tactical,57,6416,8,113,1189,462,3
43139Athlete 02,2/8/2018,Athlete 02,Tactical,94,7190,9,76,1877,821,7
43139Athlete 23,2/8/2018,Athlete 23,Tactical,94,7391,9,79,1360,384,8
43139Athlete 30,2/8/2018,Athlete 30,Tactical,94,7391,9,79,1360,384,9
43139Athlete 33,2/8/2018,Athlete 33,Tactical,94,7391,9,79,1360,384,8
43139Athlete 40,2/8/2018,Athlete 40,Tactical,94,7391,9,79,1360,384,8
43139Athlete 04,2/8/2018,Athlete 04,Tactical,73,7402,8,101,1472,583,2
43139Athlete 11,2/8/2018,Athlete 11,Tactical,73,7402,8,101,1472,583,6
43139Athlete 14,2/8/2018,Athlete 14,Tactical,73,7402,8,101,1472,583,7
43139Athlete 21,2/8/2018,Athlete 21,Tactical,73,7402,9,101,1472,583,2
43139Athlete 08,2/8/2018,Athlete 08,Tactical,72,7928,7,110,1619,314,6
43139Athlete 18,2/8/2018,Athlete 18,Tactical,72,7928,7,110,1619,314,4
43139Athlete 01,2/8/2018,Athlete 01,Tactical,55,2420,9,44,246,24,5
43139Athlete 08,2/8/2018,Athlete 08,Tactical,55,2420,6,44,246,24,2
43139Athlete 14,2/8/2018,Athlete 14,Tactical,55,2420,6,44,246,24,6
43139Athlete 37,2/8/2018,Athlete 37,Tactical,88,2999,9,34,379,172,8
43139Athlete 07,2/8/2018,Athlete 07,Tactical,45,3402,7,76,84,46,8
43140Athlete 13,2/9/2018,Athlete 13,Match,45,3402,7,76,84,46,6
43140Athlete 21,2/9/2018,Athlete 21,Match,70,3564,7,51,156,55,5
43140Athlete 34,2/9/2018,Athlete 34,Match,70,3564,6,51,156,55,5
43140Athlete 05,2/9/2018,Athlete 05,Match,57,4013,6,70,759,323,3
43140Athlete 11,2/9/2018,Athlete 11,Match,57,4013,8,70,759,323,6
43140Athlete 18,2/9/2018,Athlete 18,Match,57,4013,7,70,759,323,5
43140Athlete 22,2/9/2018,Athlete 22,Match,67,4409,9,66,840,331,8
43140Athlete 28,2/9/2018,Athlete 28,Match,67,4409,7,66,840,331,3
43140Athlete 35,2/9/2018,Athlete 35,Match,67,4409,6,66,840,331,2
43140Athlete 04,2/9/2018,Athlete 04,Match,69,4572,8,66,311,83,3
43140Athlete 10,2/9/2018,Athlete 10,Match,69,4572,6,66,311,83,9
43140Athlete 17,2/9/2018,Athlete 17,Match,69,4572,9,66,311,83,5
43140Athlete 40,2/9/2018,Athlete 40,Match,95,4989,8,53,457,64,3
43140Athlete 39,2/9/2018,Athlete 39,Match,69,5004,7,73,744,353,8
43140Athlete 19,2/9/2018,Athlete 19,Match,51,5178,6,102,1760,983,6
43140Athlete 26,2/9/2018,Athlete 26,Match,51,5178,7,102,1760,983,2
43140Athlete 32,2/9/2018,Athlete 32,Match,51,5178,8,102,1760,983,4
43140Athlete 25,2/9/2018,Athlete 25,Match,46,5980,9,130,1866,1325,2
43140Athlete 31,2/9/2018,Athlete 31,Match,46,5980,8,130,1866,1325,4
43140Athlete 24,2/9/2018,Athlete 24,Match,79,6303,6,80,1296,583,8
43140Athlete 30,2/9/2018,Athlete 30,Match,79,6303,9,80,1296,583,5
43140Athlete 02,2/9/2018,Athlete 02,Match,91,6580,9,72,1177,301,3
43140Athlete 09,2/9/2018,Athlete 09,Match,91,6580,7,72,1177,301,4
43140Athlete 15,2/9/2018,Athlete 15,Match,91,6580,9,72,1177,301,3
43140Athlete 38,2/9/2018,Athlete 38,Match,59,6813,8,115,1086,278,8
43140Athlete 23,2/9/2018,Athlete 23,Match,54,6844,7,127,1404,419,6
43140Athlete 29,2/9/2018,Athlete 29,Match,54,6844,6,127,1404,419,4
43140Athlete 36,2/9/2018,Athlete 36,Match,54,6844,8,127,1404,419,4
43140Athlete 06,2/9/2018,Athlete 06,Match,74,6976,7,94,768,119,2
43140Athlete 12,2/9/2018,Athlete 12,Match,74,6976,8,94,768,119,5
43140Athlete 03,2/9/2018,Athlete 03,Match,77,6981,7,91,1048,576,4
43140Athlete 16,2/9/2018,Athlete 16,Match,77,6981,6,91,1048,576,5
43140Athlete 20,2/9/2018,Athlete 20,Match,91,7170,9,79,1848,382,7
43140Athlete 27,2/9/2018,Athlete 27,Match,91,7170,7,79,1848,382,6
43140Athlete 33,2/9/2018,Athlete 33,Match,91,7170,8,79,1848,382,9
43140Athlete 03,2/9/2018,Athlete 03,Match,88,2999,6,34,379,172,2
43140Athlete 09,2/9/2018,Athlete 09,Match,88,2999,9,34,379,172,9
43140Athlete 08,2/9/2018,Athlete 08,Match,73,3439,7,47,237,97,8
43140Athlete 01,2/9/2018,Athlete 01,Match,90,3851,9,43,514,219,6
43140Athlete 06,2/9/2018,Athlete 06,Match,90,3851,7,43,514,219,8
